invoice_id,customer_type,gender,product_line,unit_price,date,time,year,month,quarter,branch,city,payment_method,quantity,tax_5_percent,sales,cogs,gross_margin_percentage,gross_income,rating
751-15-6198,Normal,Male,Sports and travel,23.01,2019-01-12,16:45:00,2019,1,1,Cairo,Mandalay,Ewallet,6,6.9,144.96,138.06,4.76,6.9,7.9
324-41-6833,Member,Female,Electronic accessories,30.2,2019-03-03,19:30:00,2019,3,1,Giza,Naypyitaw,Ewallet,8,12.08,253.68,241.6,4.76,12.08,5.1
474-33-8305,Member,Male,Fashion accessories,67.39,2019-03-23,13:23:00,2019,3,1,Giza,Naypyitaw,Ewallet,7,23.59,495.32,471.73,4.76,23.59,6.9
759-29-9521,Member,Female,Fashion accessories,48.96,2019-03-04,11:27:00,2019,3,1,Alex,Yangon,Cash,9,22.03,462.67,440.64,4.76,22.03,8.0
831-81-6575,Member,Female,Electronic accessories,75.59,2019-02-23,11:12:00,2019,2,1,Cairo,Mandalay,Cash,9,34.02,714.33,680.31,4.76,34.02,8.0
220-68-6701,Normal,Female,Home and lifestyle,77.47,2019-03-17,16:36:00,2019,3,1,Alex,Yangon,Cash,4,15.49,325.37,309.88,4.76,15.49,4.2
618-34-8551,Normal,Female,Sports and travel,93.18,2019-01-16,18:41:00,2019,1,1,Alex,Yangon,Credit card,2,9.32,195.68,186.36,4.76,9.32,8.5
257-60-7754,Normal,Female,Electronic accessories,50.23,2019-01-08,17:12:00,2019,1,1,Alex,Yangon,Cash,4,10.05,210.97,200.92,4.76,10.05,9.0
559-61-5987,Normal,Female,Health and beauty,17.75,2019-01-14,10:38:00,2019,1,1,Cairo,Mandalay,Cash,1,0.89,18.64,17.75,4.76,0.89,8.6
189-55-2313,Normal,Female,Fashion accessories,62.18,2019-01-31,10:33:00,2019,1,1,Giza,Naypyitaw,Ewallet,10,31.09,652.89,621.8,4.76,31.09,6.0
565-91-4567,Normal,Male,Health and beauty,10.75,2019-03-15,14:38:00,2019,3,1,Cairo,Mandalay,Ewallet,8,4.3,90.3,86.0,4.76,4.3,6.2
380-60-5336,Normal,Female,Electronic accessories,40.26,2019-02-24,18:06:00,2019,2,1,Alex,Yangon,Credit card,10,20.13,422.73,402.6,4.76,20.13,5.0
815-04-6282,Member,Female,Sports and travel,64.97,2019-02-08,12:52:00,2019,2,1,Giza,Naypyitaw,Credit card,5,16.24,341.09,324.85,4.76,16.24,6.5
674-56-6360,Normal,Male,Electronic accessories,95.15,2019-03-22,14:00:00,2019,3,1,Alex,Yangon,Cash,1,4.76,99.91,95.15,4.76,4.76,6.0
778-34-2523,Member,Female,Electronic accessories,48.62,2019-01-24,10:57:00,2019,1,1,Alex,Yangon,Cash,8,19.45,408.41,388.96,4.76,19.45,5.0
499-27-7781,Normal,Female,Food and beverages,53.21,2019-03-14,16:45:00,2019,3,1,Cairo,Mandalay,Ewallet,8,21.28,446.96,425.68,4.76,21.28,5.0
477-59-2456,Normal,Female,Fashion accessories,45.44,2019-01-23,11:15:00,2019,1,1,Giza,Naypyitaw,Cash,7,15.9,333.98,318.08,4.76,15.9,9.2
832-51-6761,Normal,Male,Food and beverages,33.88,2019-01-19,20:29:00,2019,1,1,Alex,Yangon,Ewallet,8,13.55,284.59,271.04,4.76,13.55,9.6
869-11-3082,Member,Male,Health and beauty,96.16,2019-01-27,20:03:00,2019,1,1,Cairo,Mandalay,Credit card,4,19.23,403.87,384.64,4.76,19.23,8.4
190-59-3964,Member,Male,Food and beverages,47.16,2019-02-03,14:35:00,2019,2,1,Cairo,Mandalay,Credit card,5,11.79,247.59,235.8,4.76,11.79,6.0
366-43-6862,Normal,Male,Electronic accessories,52.89,2019-03-25,16:32:00,2019,3,1,Cairo,Mandalay,Ewallet,4,10.58,222.14,211.56,4.76,10.58,6.7
186-43-8965,Member,Female,Home and lifestyle,47.68,2019-02-24,10:10:00,2019,2,1,Alex,Yangon,Credit card,2,4.77,100.13,95.36,4.76,4.77,4.1
784-21-9238,Member,Male,Sports and travel,10.17,2019-02-07,14:15:00,2019,2,1,Giza,Naypyitaw,Cash,1,0.51,10.68,10.17,4.76,0.51,5.9
276-75-6884,Normal,Female,Health and beauty,68.71,2019-03-04,10:05:00,2019,3,1,Alex,Yangon,Cash,3,10.31,216.44,206.13,4.76,10.31,8.7
109-86-4363,Member,Female,Sports and travel,60.08,2019-02-14,11:36:00,2019,2,1,Cairo,Mandalay,Credit card,7,21.03,441.59,420.56,4.76,21.03,4.5
569-76-2760,Member,Female,Sports and travel,22.01,2019-01-29,18:15:00,2019,1,1,Alex,Yangon,Credit card,4,4.4,92.44,88.04,4.76,4.4,6.6
222-42-0244,Member,Female,Health and beauty,72.11,2019-01-28,13:53:00,2019,1,1,Cairo,Mandalay,Credit card,9,32.45,681.44,648.99,4.76,32.45,7.7
760-53-9233,Member,Male,Fashion accessories,41.28,2019-03-26,18:37:00,2019,3,1,Alex,Yangon,Credit card,3,6.19,130.03,123.84,4.76,6.19,8.5
538-22-0304,Normal,Male,Electronic accessories,64.95,2019-03-24,18:27:00,2019,3,1,Giza,Naypyitaw,Cash,10,32.48,681.98,649.5,4.76,32.48,5.2
416-17-9926,Member,Female,Electronic accessories,74.22,2019-01-01,14:42:00,2019,1,1,Alex,Yangon,Credit card,10,37.11,779.31,742.2,4.76,37.11,4.3
237-44-6163,Normal,Male,Electronic accessories,10.56,2019-01-24,17:43:00,2019,1,1,Alex,Yangon,Cash,8,4.22,88.7,84.48,4.76,4.22,7.6
636-17-0325,Normal,Male,Health and beauty,62.57,2019-02-25,18:37:00,2019,2,1,Cairo,Mandalay,Cash,4,12.51,262.79,250.28,4.76,12.51,9.5
343-75-9322,Member,Female,Sports and travel,11.85,2019-01-09,16:34:00,2019,1,1,Cairo,Mandalay,Cash,8,4.74,99.54,94.8,4.76,4.74,4.1
528-14-9470,Member,Male,Health and beauty,91.3,2019-02-14,14:42:00,2019,2,1,Alex,Yangon,Ewallet,1,4.57,95.87,91.3,4.76,4.57,9.2
427-45-9297,Member,Female,Home and lifestyle,40.73,2019-03-12,11:01:00,2019,3,1,Cairo,Mandalay,Ewallet,7,14.26,299.37,285.11,4.76,14.26,5.4
807-34-3742,Normal,Male,Fashion accessories,52.38,2019-03-26,19:44:00,2019,3,1,Alex,Yangon,Cash,1,2.62,55.0,52.38,4.76,2.62,5.8
288-62-1085,Member,Male,Fashion accessories,38.54,2019-01-09,13:34:00,2019,1,1,Alex,Yangon,Ewallet,5,9.64,202.34,192.7,4.76,9.64,5.6
670-71-7306,Normal,Male,Sports and travel,44.63,2019-01-02,20:08:00,2019,1,1,Cairo,Mandalay,Credit card,6,13.39,281.17,267.78,4.76,13.39,5.1
660-29-7083,Normal,Male,Electronic accessories,55.87,2019-01-15,15:01:00,2019,1,1,Giza,Naypyitaw,Cash,10,27.94,586.64,558.7,4.76,27.94,5.8
271-77-8740,Member,Female,Sports and travel,29.22,2019-01-01,11:40:00,2019,1,1,Giza,Naypyitaw,Ewallet,6,8.77,184.09,175.32,4.76,8.77,5.0
497-36-0989,Normal,Male,Fashion accessories,51.94,2019-02-15,15:21:00,2019,2,1,Alex,Yangon,Cash,3,7.79,163.61,155.82,4.76,7.79,7.9
291-59-1384,Normal,Male,Electronic accessories,60.3,2019-02-28,17:38:00,2019,2,1,Cairo,Mandalay,Cash,1,3.02,63.32,60.3,4.76,3.02,6.0
860-73-6466,Member,Female,Sports and travel,39.47,2019-03-02,16:16:00,2019,3,1,Alex,Yangon,Credit card,2,3.95,82.89,78.94,4.76,3.95,5.0
549-23-9016,Member,Female,Food and beverages,14.87,2019-02-13,18:15:00,2019,2,1,Giza,Naypyitaw,Credit card,2,1.49,31.23,29.74,4.76,1.49,8.9
896-34-0956,Normal,Male,Fashion accessories,21.32,2019-01-26,12:43:00,2019,1,1,Alex,Yangon,Cash,1,1.07,22.39,21.32,4.76,1.07,5.9
804-38-3935,Member,Male,Electronic accessories,93.78,2019-01-30,11:32:00,2019,1,1,Alex,Yangon,Credit card,3,14.07,295.41,281.34,4.76,14.07,5.9
585-90-0249,Member,Male,Electronic accessories,73.26,2019-01-27,18:08:00,2019,1,1,Alex,Yangon,Ewallet,1,3.66,76.92,73.26,4.76,3.66,9.7
862-29-5914,Normal,Female,Sports and travel,22.38,2019-01-30,17:08:00,2019,1,1,Giza,Naypyitaw,Credit card,1,1.12,23.5,22.38,4.76,1.12,8.6
845-94-6841,Member,Female,Food and beverages,72.88,2019-01-08,19:38:00,2019,1,1,Giza,Naypyitaw,Cash,9,32.8,688.72,655.92,4.76,32.8,4.0
125-45-2293,Normal,Female,Fashion accessories,99.1,2019-01-19,13:11:00,2019,1,1,Alex,Yangon,Cash,6,29.73,624.33,594.6,4.76,29.73,4.2
843-73-4724,Normal,Male,Fashion accessories,74.1,2019-01-25,11:05:00,2019,1,1,Alex,Yangon,Cash,1,3.71,77.81,74.1,4.76,3.71,9.2
409-33-9708,Normal,Female,Fashion accessories,98.48,2019-02-19,10:12:00,2019,2,1,Alex,Yangon,Ewallet,2,9.85,206.81,196.96,4.76,9.85,9.2
658-66-3967,Normal,Male,Health and beauty,53.19,2019-01-14,15:42:00,2019,1,1,Giza,Naypyitaw,Ewallet,7,18.62,390.95,372.33,4.76,18.62,5.0
866-70-2814,Normal,Female,Electronic accessories,52.79,2019-02-25,11:58:00,2019,2,1,Cairo,Mandalay,Ewallet,10,26.4,554.3,527.9,4.76,26.4,10.0
160-22-2687,Member,Female,Health and beauty,95.95,2019-01-23,14:21:00,2019,1,1,Alex,Yangon,Ewallet,5,23.99,503.74,479.75,4.76,23.99,8.8
895-03-6665,Normal,Female,Fashion accessories,36.51,2019-02-16,10:52:00,2019,2,1,Cairo,Mandalay,Cash,9,16.43,345.02,328.59,4.76,16.43,4.2
770-42-8960,Normal,Male,Food and beverages,21.12,2019-01-01,19:31:00,2019,1,1,Cairo,Mandalay,Cash,8,8.45,177.41,168.96,4.76,8.45,6.3
748-45-2862,Member,Female,Home and lifestyle,28.31,2019-03-07,18:35:00,2019,3,1,Alex,Yangon,Cash,4,5.66,118.9,113.24,4.76,5.66,8.2
234-36-2483,Normal,Male,Health and beauty,57.59,2019-02-15,13:51:00,2019,2,1,Cairo,Mandalay,Cash,6,17.28,362.82,345.54,4.76,17.28,5.1
316-66-3011,Member,Female,Food and beverages,47.63,2019-01-23,12:35:00,2019,1,1,Alex,Yangon,Cash,9,21.43,450.1,428.67,4.76,21.43,5.0
848-95-6252,Member,Female,Home and lifestyle,86.27,2019-02-20,13:24:00,2019,2,1,Giza,Naypyitaw,Ewallet,1,4.31,90.58,86.27,4.76,4.31,7.0
840-76-5966,Member,Male,Sports and travel,12.76,2019-01-08,18:06:00,2019,1,1,Alex,Yangon,Ewallet,2,1.28,26.8,25.52,4.76,1.28,7.8
152-03-4217,Normal,Female,Home and lifestyle,11.28,2019-03-17,11:55:00,2019,3,1,Cairo,Mandalay,Credit card,9,5.08,106.6,101.52,4.76,5.08,4.3
533-66-5566,Normal,Female,Home and lifestyle,51.07,2019-01-12,11:42:00,2019,1,1,Cairo,Mandalay,Cash,7,17.87,375.36,357.49,4.76,17.87,7.0
124-31-1458,Member,Female,Electronic accessories,79.59,2019-01-08,14:30:00,2019,1,1,Alex,Yangon,Cash,3,11.94,250.71,238.77,4.76,11.94,6.6
176-78-1170,Member,Male,Health and beauty,33.81,2019-01-26,15:11:00,2019,1,1,Giza,Naypyitaw,Ewallet,3,5.07,106.5,101.43,4.76,5.07,7.3
361-59-0574,Member,Male,Sports and travel,90.53,2019-03-15,14:48:00,2019,3,1,Cairo,Mandalay,Credit card,8,36.21,760.45,724.24,4.76,36.21,6.5
101-81-4070,Member,Female,Health and beauty,62.82,2019-01-17,12:36:00,2019,1,1,Giza,Naypyitaw,Ewallet,2,6.28,131.92,125.64,4.76,6.28,4.9
631-34-1880,Member,Male,Food and beverages,24.31,2019-01-08,19:09:00,2019,1,1,Giza,Naypyitaw,Credit card,3,3.65,76.58,72.93,4.76,3.65,4.3
852-82-2749,Normal,Male,Sports and travel,64.59,2019-01-06,13:35:00,2019,1,1,Alex,Yangon,Ewallet,4,12.92,271.28,258.36,4.76,12.92,9.3
873-14-6353,Member,Male,Food and beverages,24.82,2019-02-16,10:33:00,2019,2,1,Alex,Yangon,Credit card,7,8.69,182.43,173.74,4.76,8.69,7.1
584-66-4073,Normal,Male,Fashion accessories,56.5,2019-03-13,15:45:00,2019,3,1,Giza,Naypyitaw,Ewallet,1,2.83,59.33,56.5,4.76,2.83,9.6
544-55-9589,Member,Female,Electronic accessories,21.43,2019-01-28,11:51:00,2019,1,1,Cairo,Mandalay,Cash,10,10.72,225.02,214.3,4.76,10.72,6.2
166-19-2553,Member,Male,Sports and travel,89.06,2019-01-18,17:26:00,2019,1,1,Alex,Yangon,Cash,6,26.72,561.08,534.36,4.76,26.72,9.9
737-88-5876,Member,Male,Home and lifestyle,23.29,2019-03-19,11:52:00,2019,3,1,Alex,Yangon,Credit card,4,4.66,97.82,93.16,4.76,4.66,5.9
154-87-7367,Normal,Male,Home and lifestyle,65.26,2019-03-15,14:04:00,2019,3,1,Giza,Naypyitaw,Ewallet,8,26.1,548.18,522.08,4.76,26.1,6.3
885-56-0389,Member,Male,Fashion accessories,52.35,2019-02-12,17:49:00,2019,2,1,Giza,Naypyitaw,Cash,1,2.62,54.97,52.35,4.76,2.62,4.0
608-05-3804,Member,Male,Electronic accessories,39.75,2019-02-25,20:19:00,2019,2,1,Cairo,Mandalay,Cash,1,1.99,41.74,39.75,4.76,1.99,6.1
448-61-3783,Normal,Female,Electronic accessories,90.02,2019-03-21,16:08:00,2019,3,1,Alex,Yangon,Credit card,8,36.01,756.17,720.16,4.76,36.01,4.5
761-49-0439,Member,Female,Electronic accessories,12.1,2019-01-19,10:17:00,2019,1,1,Cairo,Mandalay,Ewallet,8,4.84,101.64,96.8,4.76,4.84,8.6
490-95-0021,Member,Female,Food and beverages,33.21,2019-01-08,14:25:00,2019,1,1,Cairo,Mandalay,Ewallet,10,16.61,348.71,332.1,4.76,16.61,6.0
115-38-7388,Member,Female,Fashion accessories,10.18,2019-03-30,12:51:00,2019,3,1,Giza,Naypyitaw,Credit card,8,4.07,85.51,81.44,4.76,4.07,9.5
311-13-6971,Member,Male,Sports and travel,31.99,2019-02-20,15:18:00,2019,2,1,Cairo,Mandalay,Credit card,10,16.0,335.9,319.9,4.76,16.0,9.9
291-55-6563,Member,Female,Home and lifestyle,34.42,2019-03-30,12:45:00,2019,3,1,Alex,Yangon,Ewallet,6,10.33,216.85,206.52,4.76,10.33,7.5
548-48-3156,Member,Female,Food and beverages,83.34,2019-03-19,13:37:00,2019,3,1,Alex,Yangon,Cash,2,8.33,175.01,166.68,4.76,8.33,7.6
460-93-5834,Normal,Male,Sports and travel,45.58,2019-01-13,10:03:00,2019,1,1,Alex,Yangon,Cash,7,15.95,335.01,319.06,4.76,15.95,5.0
325-89-4209,Member,Male,Food and beverages,87.9,2019-02-05,19:42:00,2019,2,1,Alex,Yangon,Ewallet,1,4.4,92.3,87.9,4.76,4.4,6.7
884-80-6021,Member,Female,Electronic accessories,73.47,2019-03-23,13:14:00,2019,3,1,Alex,Yangon,Ewallet,10,36.74,771.44,734.7,4.76,36.74,9.5
137-74-8729,Normal,Female,Fashion accessories,12.19,2019-03-13,12:47:00,2019,3,1,Giza,Naypyitaw,Ewallet,8,4.88,102.4,97.52,4.76,4.88,6.8
880-46-5796,Member,Male,Sports and travel,76.92,2019-03-17,19:53:00,2019,3,1,Alex,Yangon,Ewallet,10,38.46,807.66,769.2,4.76,38.46,5.6
389-70-2397,Normal,Female,Health and beauty,83.66,2019-02-21,10:26:00,2019,2,1,Giza,Naypyitaw,Cash,5,20.92,439.22,418.3,4.76,20.92,7.2
114-35-5271,Normal,Female,Electronic accessories,57.91,2019-02-07,15:06:00,2019,2,1,Cairo,Mandalay,Cash,8,23.16,486.44,463.28,4.76,23.16,8.1
607-76-6216,Member,Female,Fashion accessories,92.49,2019-03-02,16:35:00,2019,3,1,Giza,Naypyitaw,Credit card,5,23.12,485.57,462.45,4.76,23.12,8.6
715-20-1673,Normal,Male,Electronic accessories,28.38,2019-03-06,20:57:00,2019,3,1,Cairo,Mandalay,Cash,5,7.1,149.0,141.9,4.76,7.1,9.4
811-35-1094,Member,Male,Electronic accessories,50.45,2019-02-06,15:16:00,2019,2,1,Cairo,Mandalay,Credit card,6,15.14,317.84,302.7,4.76,15.14,8.9
699-88-1972,Normal,Male,Health and beauty,99.16,2019-01-28,17:47:00,2019,1,1,Cairo,Mandalay,Credit card,8,39.66,832.94,793.28,4.76,39.66,4.2
781-84-8059,Normal,Male,Fashion accessories,60.74,2019-01-18,16:23:00,2019,1,1,Giza,Naypyitaw,Ewallet,7,21.26,446.44,425.18,4.76,21.26,5.0
409-49-6995,Member,Female,Food and beverages,47.27,2019-02-05,10:17:00,2019,2,1,Giza,Naypyitaw,Cash,6,14.18,297.8,283.62,4.76,14.18,8.8
725-54-0677,Member,Male,Health and beauty,85.6,2019-03-02,13:50:00,2019,3,1,Giza,Naypyitaw,Cash,7,29.96,629.16,599.2,4.76,29.96,5.3
146-09-5432,Member,Male,Food and beverages,35.04,2019-02-09,19:17:00,2019,2,1,Alex,Yangon,Ewallet,9,15.77,331.13,315.36,4.76,15.77,4.6
377-79-7592,Member,Female,Electronic accessories,44.84,2019-01-14,14:00:00,2019,1,1,Giza,Naypyitaw,Credit card,9,20.18,423.74,403.56,4.76,20.18,7.5
509-10-0516,Normal,Male,Home and lifestyle,45.97,2019-02-09,12:02:00,2019,2,1,Cairo,Mandalay,Ewallet,4,9.19,193.07,183.88,4.76,9.19,5.1
595-94-9924,Member,Female,Health and beauty,27.73,2019-03-26,20:21:00,2019,3,1,Alex,Yangon,Credit card,5,6.93,145.58,138.65,4.76,6.93,4.2
865-41-9075,Normal,Male,Food and beverages,11.53,2019-01-28,17:35:00,2019,1,1,Alex,Yangon,Cash,7,4.04,84.75,80.71,4.76,4.04,8.1
545-07-8534,Normal,Female,Health and beauty,58.32,2019-02-14,12:42:00,2019,2,1,Giza,Naypyitaw,Ewallet,2,5.83,122.47,116.64,4.76,5.83,6.0
118-62-1812,Member,Female,Home and lifestyle,78.38,2019-03-24,17:56:00,2019,3,1,Giza,Naypyitaw,Cash,4,15.68,329.2,313.52,4.76,15.68,7.9
450-42-3339,Normal,Male,Health and beauty,84.61,2019-02-09,18:58:00,2019,2,1,Giza,Naypyitaw,Credit card,10,42.31,888.41,846.1,4.76,42.31,8.8
851-98-3555,Normal,Female,Health and beauty,82.88,2019-03-24,14:08:00,2019,3,1,Cairo,Mandalay,Credit card,5,20.72,435.12,414.4,4.76,20.72,6.6
186-71-5196,Member,Female,Food and beverages,79.54,2019-03-27,16:30:00,2019,3,1,Alex,Yangon,Ewallet,2,7.95,167.03,159.08,4.76,7.95,6.2
624-01-8356,Normal,Female,Home and lifestyle,49.01,2019-01-27,10:44:00,2019,1,1,Cairo,Mandalay,Credit card,10,24.51,514.61,490.1,4.76,24.51,4.2
313-66-9943,Member,Female,Food and beverages,29.15,2019-03-27,20:29:00,2019,3,1,Cairo,Mandalay,Credit card,3,4.37,91.82,87.45,4.76,4.37,7.3
151-27-8496,Normal,Female,Electronic accessories,56.13,2019-01-19,11:43:00,2019,1,1,Giza,Naypyitaw,Ewallet,4,11.23,235.75,224.52,4.76,11.23,8.6
453-33-6436,Normal,Female,Home and lifestyle,93.12,2019-02-07,10:09:00,2019,2,1,Alex,Yangon,Cash,8,37.25,782.21,744.96,4.76,37.25,6.8
522-57-8364,Member,Male,Fashion accessories,51.34,2019-01-31,10:00:00,2019,1,1,Alex,Yangon,Ewallet,8,20.54,431.26,410.72,4.76,20.54,7.6
459-45-2396,Member,Female,Food and beverages,99.6,2019-02-25,18:45:00,2019,2,1,Alex,Yangon,Cash,3,14.94,313.74,298.8,4.76,14.94,5.8
717-96-4189,Normal,Female,Electronic accessories,35.49,2019-02-02,12:40:00,2019,2,1,Giza,Naypyitaw,Cash,6,10.65,223.59,212.94,4.76,10.65,4.1
722-13-2115,Member,Male,Sports and travel,42.85,2019-03-14,15:36:00,2019,3,1,Giza,Naypyitaw,Credit card,1,2.14,44.99,42.85,4.76,2.14,9.3
749-81-8133,Normal,Female,Fashion accessories,94.67,2019-03-11,12:04:00,2019,3,1,Alex,Yangon,Cash,4,18.93,397.61,378.68,4.76,18.93,6.8
777-67-2495,Normal,Male,Home and lifestyle,68.97,2019-02-22,11:26:00,2019,2,1,Cairo,Mandalay,Ewallet,3,10.35,217.26,206.91,4.76,10.35,8.7
636-98-3364,Member,Female,Electronic accessories,26.26,2019-03-02,12:36:00,2019,3,1,Cairo,Mandalay,Ewallet,3,3.94,82.72,78.78,4.76,3.94,6.3
246-55-6923,Member,Female,Home and lifestyle,35.79,2019-03-10,15:06:00,2019,3,1,Giza,Naypyitaw,Credit card,9,16.11,338.22,322.11,4.76,16.11,5.1
181-82-6255,Normal,Female,Home and lifestyle,16.37,2019-02-08,10:58:00,2019,2,1,Cairo,Mandalay,Cash,6,4.91,103.13,98.22,4.76,4.91,7.0
838-02-1821,Member,Female,Home and lifestyle,12.73,2019-02-22,12:10:00,2019,2,1,Giza,Naypyitaw,Credit card,2,1.27,26.73,25.46,4.76,1.27,5.2
887-42-0517,Normal,Female,Sports and travel,83.14,2019-01-10,10:31:00,2019,1,1,Giza,Naypyitaw,Credit card,7,29.1,611.08,581.98,4.76,29.1,6.6
457-12-0244,Member,Female,Sports and travel,35.22,2019-03-14,13:49:00,2019,3,1,Giza,Naypyitaw,Ewallet,6,10.57,221.89,211.32,4.76,10.57,6.5
226-34-0034,Normal,Female,Electronic accessories,13.78,2019-01-10,11:10:00,2019,1,1,Cairo,Mandalay,Ewallet,4,2.76,57.88,55.12,4.76,2.76,9.0
321-49-7382,Member,Male,Sports and travel,88.31,2019-02-15,17:38:00,2019,2,1,Cairo,Mandalay,Credit card,1,4.42,92.73,88.31,4.76,4.42,5.2
397-25-8725,Member,Female,Health and beauty,39.62,2019-01-13,17:54:00,2019,1,1,Alex,Yangon,Credit card,9,17.83,374.41,356.58,4.76,17.83,6.8
431-66-2305,Normal,Female,Electronic accessories,88.25,2019-02-15,20:51:00,2019,2,1,Cairo,Mandalay,Credit card,9,39.71,833.96,794.25,4.76,39.71,7.6
825-94-5922,Normal,Male,Sports and travel,25.31,2019-03-02,19:26:00,2019,3,1,Cairo,Mandalay,Ewallet,2,2.53,53.15,50.62,4.76,2.53,7.2
641-62-7288,Normal,Male,Home and lifestyle,99.92,2019-03-24,13:33:00,2019,3,1,Cairo,Mandalay,Ewallet,6,29.98,629.5,599.52,4.76,29.98,7.1
756-93-1854,Member,Female,Fashion accessories,83.35,2019-02-02,14:05:00,2019,2,1,Giza,Naypyitaw,Credit card,2,8.34,175.04,166.7,4.76,8.34,9.5
243-55-8457,Normal,Female,Food and beverages,74.44,2019-02-27,11:40:00,2019,2,1,Alex,Yangon,Ewallet,10,37.22,781.62,744.4,4.76,37.22,5.1
458-10-8612,Normal,Male,Health and beauty,64.08,2019-01-20,12:27:00,2019,1,1,Giza,Naypyitaw,Ewallet,7,22.43,470.99,448.56,4.76,22.43,7.6
501-61-1753,Normal,Female,Home and lifestyle,63.15,2019-01-03,20:24:00,2019,1,1,Cairo,Mandalay,Ewallet,6,18.95,397.85,378.9,4.76,18.95,9.8
235-06-8510,Member,Male,Home and lifestyle,85.72,2019-01-24,20:59:00,2019,1,1,Giza,Naypyitaw,Ewallet,3,12.86,270.02,257.16,4.76,12.86,5.1
433-08-7822,Normal,Female,Health and beauty,78.89,2019-01-05,19:48:00,2019,1,1,Giza,Naypyitaw,Ewallet,7,27.61,579.84,552.23,4.76,27.61,7.5
361-85-2571,Normal,Female,Sports and travel,89.48,2019-03-30,10:18:00,2019,3,1,Alex,Yangon,Cash,5,22.37,469.77,447.4,4.76,22.37,7.4
131-70-8179,Member,Female,Health and beauty,92.09,2019-02-17,16:27:00,2019,2,1,Alex,Yangon,Cash,3,13.81,290.08,276.27,4.76,13.81,4.2
500-02-2261,Normal,Female,Food and beverages,57.29,2019-03-21,17:04:00,2019,3,1,Giza,Naypyitaw,Ewallet,6,17.19,360.93,343.74,4.76,17.19,5.9
720-72-2436,Normal,Male,Food and beverages,66.52,2019-03-02,18:14:00,2019,3,1,Alex,Yangon,Ewallet,4,13.3,279.38,266.08,4.76,13.3,6.9
702-83-5291,Member,Male,Fashion accessories,99.82,2019-03-27,10:43:00,2019,3,1,Giza,Naypyitaw,Cash,9,44.92,943.3,898.38,4.76,44.92,6.6
809-69-9497,Normal,Female,Home and lifestyle,45.68,2019-01-19,19:30:00,2019,1,1,Alex,Yangon,Ewallet,10,22.84,479.64,456.8,4.76,22.84,5.7
449-16-6770,Normal,Male,Health and beauty,50.79,2019-02-19,14:53:00,2019,2,1,Alex,Yangon,Credit card,5,12.7,266.65,253.95,4.76,12.7,5.3
333-23-2632,Member,Male,Health and beauty,10.08,2019-03-28,20:14:00,2019,3,1,Alex,Yangon,Cash,7,3.53,74.09,70.56,4.76,3.53,4.2
489-82-1237,Normal,Female,Electronic accessories,93.88,2019-01-05,11:51:00,2019,1,1,Alex,Yangon,Credit card,7,32.86,690.02,657.16,4.76,32.86,7.3
859-97-6048,Member,Male,Electronic accessories,84.25,2019-03-26,14:13:00,2019,3,1,Giza,Naypyitaw,Credit card,2,8.43,176.93,168.5,4.76,8.43,5.3
676-10-2200,Member,Male,Fashion accessories,53.78,2019-02-03,20:13:00,2019,2,1,Cairo,Mandalay,Ewallet,1,2.69,56.47,53.78,4.76,2.69,4.7
373-88-1424,Member,Male,Home and lifestyle,35.81,2019-02-06,18:44:00,2019,2,1,Giza,Naypyitaw,Ewallet,5,8.95,188.0,179.05,4.76,8.95,7.9
365-16-4334,Normal,Female,Food and beverages,26.43,2019-02-24,14:26:00,2019,2,1,Cairo,Mandalay,Ewallet,8,10.57,222.01,211.44,4.76,10.57,8.9
503-21-4385,Member,Male,Health and beauty,39.91,2019-02-21,12:40:00,2019,2,1,Cairo,Mandalay,Ewallet,3,5.99,125.72,119.73,4.76,5.99,9.3
305-89-2768,Member,Female,Home and lifestyle,21.9,2019-01-09,18:43:00,2019,1,1,Cairo,Mandalay,Ewallet,3,3.29,68.99,65.7,4.76,3.29,4.7
574-80-1489,Member,Female,Food and beverages,62.85,2019-02-25,13:22:00,2019,2,1,Cairo,Mandalay,Ewallet,4,12.57,263.97,251.4,4.76,12.57,8.7
784-08-0310,Member,Female,Food and beverages,21.04,2019-01-13,13:58:00,2019,1,1,Giza,Naypyitaw,Cash,4,4.21,88.37,84.16,4.76,4.21,7.6
200-40-6154,Member,Male,Home and lifestyle,65.91,2019-02-09,11:45:00,2019,2,1,Cairo,Mandalay,Cash,6,19.77,415.23,395.46,4.76,19.77,5.7
846-10-0341,Normal,Female,Fashion accessories,42.57,2019-01-06,11:51:00,2019,1,1,Alex,Yangon,Cash,7,14.9,312.89,297.99,4.76,14.9,6.8
577-34-7579,Member,Male,Food and beverages,50.49,2019-01-10,17:16:00,2019,1,1,Giza,Naypyitaw,Cash,9,22.72,477.13,454.41,4.76,22.72,5.4
430-02-3888,Normal,Male,Electronic accessories,46.02,2019-02-07,15:55:00,2019,2,1,Cairo,Mandalay,Cash,6,13.81,289.93,276.12,4.76,13.81,7.1
867-47-1948,Normal,Female,Home and lifestyle,15.8,2019-01-09,12:07:00,2019,1,1,Giza,Naypyitaw,Cash,10,7.9,165.9,158.0,4.76,7.9,7.8
384-59-6655,Member,Female,Food and beverages,98.66,2019-02-19,15:07:00,2019,2,1,Alex,Yangon,Cash,9,44.4,932.34,887.94,4.76,44.4,8.4
